Time,Amplitude
0.136,9.904614256966513
0.137,9.88651744737914
0.138,9.866859442078681
0.139,9.845643345292054
0.14,9.822872507286887
0.14100000000000001,9.798550523842469
0.14200000000000002,9.772681235681933
0.14300000000000002,9.74526872786577
0.14400000000000002,9.716317329146738
0.145,9.685831611286313
0.146,9.65381638833274
0.147,9.620276715860859
0.148,9.585217890173759
0.149,9.54864544746643
0.15,9.510565162951536
0.151,9.470983049947444
0.152,9.429905358928645
0.153,9.387338576538742
0.154,9.343289424566121
0.155,9.297764858882514
0.156,9.250772068344581
0.157,9.202318473658703
0.158,9.152411726209177
0.159,9.101059706849956
0.16,9.048270524660195
0.161,8.994052515663713
0.162,8.938414241512639
0.163,8.881364488135446
0.164,8.822912264349533
0.165,8.763066800438635
0.166,8.701837546695257
0.167,8.639234171928354
0.168,8.575266561936521
0.169,8.509944817946916
0.17,8.44327925502015
0.171,8.375280400421417
0.17200000000000001,8.305958991958127
0.17300000000000001,8.235325976284273
0.17400000000000002,8.163392507171839
0.17500000000000002,8.090169943749475
0.176,8.015669848708768
0.177,7.939903986478355
0.178,7.86288432136619
0.179,7.784623015670235
0.18,7.705132427757892
0.181,7.6244251101144815
0.182,7.54251380736104
0.183,7.459411454241822
0.184,7.375131173581739
0.185,7.289686274214114
0.186,7.203090248879071
0.187,7.115356772092855
0.188,7.026499697988492
0.189,6.936533058128049
0.19,6.845471059286888
0.191,6.753328081210245
0.192,6.660118674342517
0.193,6.565857557529564
0.194,6.470559615694443
0.195,6.374239897486898
0.196,6.276913612907006
0.197,6.178596130903343
0.198,6.079302976946053
0.199,5.979049830575187
0.2,5.877852522924733
0.201,5.775727034222676
0.202,5.672689491267564
0.203,5.568756164881878
0.20400000000000001,5.463943467342692
0.20500000000000002,5.358267949789966
0.20600000000000002,5.251746299612956
0.20700000000000002,5.144395337815063
0.20800000000000002,5.036232016357606
0.209,4.927273415482915
0.21,4.817536741017156
0.211,4.707039321653328
0.212,4.5957986062148795
0.213,4.483832160900323
0.214,4.371157666509329
0.215,4.257792915650729
0.216,4.143755809932843
0.217,4.029064357136628
0.218,3.9137366683720236
0.219,3.797790955218014
0.22,3.6812455268467814
0.221,3.564118787132508
0.222,3.446429231745171
0.223,3.328195445229865
0.224,3.2094360980720973
0.225,3.090169943749475
0.226,2.970415815770349
0.227,2.8501926246997606
0.228,2.7295193551732506
0.229,2.6084150628989704
0.23,2.486898871648548
0.231,2.364989970237246
0.232,2.24270760949381
0.233,2.120071099220548
0.234,1.9970998051440705
0.23500000000000001,1.8738131458572458
0.23600000000000002,1.7502305897527588
0.23700000000000002,1.6263716519488334
0.23800000000000002,1.5022558912075712
0.23900000000000002,1.3779029068463802
0.24,1.2533323356430452
0.241,1.1285638487348186
0.242,1.00361714851215
0.243,0.8785119655074315
0.244,0.7532680552793304
0.245,0.6279051952931358
0.246,0.5024431817976966
0.247,0.37690182669934535
0.248,0.25130095443337813
0.249,0.12566039883352836
0.25,1.2246467991473533e-15
0.251,-0.12566039883352592
0.252,-0.2513009544333757
0.253,-0.3769018266993429
0.254,-0.5024431817976942
0.255,-0.6279051952931335
0.256,-0.7532680552793279
0.257,-0.878511965507429
0.258,-1.0036171485121472
0.259,-1.1285638487348164
0.26,-1.2533323356430428
0.261,-1.3779029068463822
0.262,-1.5022558912075687
0.263,-1.6263716519488352
0.264,-1.750230589752761
0.265,-1.8738131458572478
0.266,-1.9970998051440725
0.267,-2.1200710992205454
0.268,-2.242707609493812
0.269,-2.364989970237248
0.27,-2.4868988716485503
0.271,-2.608415062898968
0.272,-2.7295193551732524
0.273,-2.850192624699762
0.274,-2.970415815770351
0.275,-3.090169943749477
0.276,-3.2094360980720946
0.277,-3.328195445229867
0.278,-3.446429231745172
0.279,-3.56411878713251
0.28,-3.681245526846783
0.281,-3.797790955218012
0.28200000000000003,-3.913736668372026
0.28300000000000003,-4.02906435713663
0.28400000000000003,-4.143755809932845
0.28500000000000003,-4.257792915650727
0.28600000000000003,-4.371157666509331
0.28700000000000003,-4.483832160900325
0.28800000000000003,-4.595798606214881
0.289,-4.707039321653322
0.29,-4.81753674101715
0.291,-4.927273415482914
0.292,-5.036232016357603
0.293,-5.144395337815061
0.294,-5.251746299612954
0.295,-5.358267949789965
0.296,-5.46394346734269
0.297,-5.568756164881876
0.298,-5.672689491267562
0.299,-5.775727034222674
0.3,-5.87785252292473
0.301,-5.979049830575185
0.302,-6.0793029769460505
0.303,-6.178596130903341
0.304,-6.276913612907004
0.305,-6.374239897486897
0.306,-6.47055961569444
0.307,-6.5658575575295615
0.308,-6.660118674342515
0.309,-6.753328081210244
0.31,-6.845471059286887
0.311,-6.936533058128047
0.312,-7.026499697988491
0.313,-7.115356772092852
0.314,-7.20309024887907
0.315,-7.289686274214113
0.316,-7.375131173581737
0.317,-7.459411454241821
0.318,-7.542513807361038
0.319,-7.624425110114479
0.32,-7.705132427757894
0.321,-7.784623015670236
0.322,-7.862884321366186
0.323,-7.939903986478351
0.324,-8.015669848708765
0.325,-8.090169943749473
0.326,-8.163392507171839
0.327,-8.235325976284274
0.328,-8.305958991958127
0.329,-8.375280400421419
0.33,-8.443279255020153
0.331,-8.50994481794692
0.332,-8.575266561936521
0.333,-8.63923417192835
0.334,-8.701837546695256
0.335,-8.763066800438637
0.336,-8.822912264349533
0.337,-8.881364488135446
0.338,-8.938414241512639
0.339,-8.994052515663713
0.34,-9.048270524660198
0.341,-9.101059706849956
0.342,-9.152411726209175
0.343,-9.202318473658703
0.34400000000000003,-9.250772068344581
0.34500000000000003,-9.297764858882514
0.34600000000000003,-9.343289424566121
0.34700000000000003,-9.387338576538742
0.34800000000000003,-9.429905358928647
0.34900000000000003,-9.470983049947444
0.35000000000000003,-9.510565162951535
0.35100000000000003,-9.548645447466429
0.352,-9.585217890173755
0.353,-9.620276715860857
0.354,-9.653816388332737
0.355,-9.685831611286309
0.356,-9.716317329146738
0.357,-9.74526872786577
0.358,-9.772681235681933
0.359,-9.798550523842469
0.36,-9.822872507286887
0.361,-9.845643345292054
0.362,-9.86685944207868
0.363,-9.88651744737914
0.364,-9.904614256966513
0.365,-9.921147013144777
0.366,-9.936113105200084
0.367,-9.949510169813001
0.368,-9.961336091431725
0.369,-9.97158900260614
0.37,-9.980267284282716
0.371,-9.987369566060174
0.372,-9.992894726405892
0.373,-9.996841892833
0.374,-9.99921044203816
0.375,-10.0
0.376,-9.99921044203816
0.377,-9.996841892833
0.378,-9.992894726405892
0.379,-9.987369566060174
0.38,-9.980267284282716
0.381,-9.97158900260614
0.382,-9.961336091431725
0.383,-9.949510169813001
0.384,-9.936113105200084
0.385,-9.921147013144779
0.386,-9.904614256966513
0.387,-9.88651744737914
0.388,-9.866859442078681
0.389,-9.845643345292054
0.39,-9.822872507286887
0.391,-9.79855052384247
0.392,-9.772681235681935
0.393,-9.74526872786577
0.394,-9.71631732914674
0.395,-9.68583161128631
0.396,-9.653816388332737
0.397,-9.620276715860857
0.398,-9.585217890173757
0.399,-9.54864544746643
0.4,-9.510565162951536
0.401,-9.470983049947444
0.402,-9.429905358928645
0.403,-9.38733857653874
0.404,-9.34328942456612
0.405,-9.297764858882513
0.406,-9.25077206834458
0.40700000000000003,-9.202318473658702
0.40800000000000003,-9.152411726209177
0.40900000000000003,-9.101059706849957
0.41000000000000003,-9.048270524660197
0.41100000000000003,-8.994052515663709
0.41200000000000003,-8.938414241512637
0.41300000000000003,-8.881364488135443
0.41400000000000003,-8.822912264349531
0.41500000000000004,-8.763066800438633
0.41600000000000004,-8.701837546695254
0.417,-8.639234171928354
0.418,-8.575266561936523
0.419,-8.509944817946923
0.42,-8.443279255020155
0.421,-8.37528040042142
0.422,-8.305958991958128
0.423,-8.235325976284276
0.424,-8.163392507171842
0.425,-8.090169943749476
0.426,-8.015669848708766
0.427,-7.939903986478354
0.428,-7.862884321366188
0.429,-7.784623015670239
0.43,-7.705132427757896
0.431,-7.624425110114482
0.432,-7.54251380736104
0.433,-7.459411454241823
0.434,-7.375131173581741
0.435,-7.289686274214116
0.436,-7.203090248879068
0.437,-7.115356772092852
0.438,-7.026499697988497
0.439,-6.936533058128054
0.44,-6.84547105928689
0.441,-6.753328081210245
0.442,-6.660118674342518
0.443,-6.565857557529565
0.444,-6.470559615694444
0.445,-6.374239897486897
0.446,-6.276913612907002
0.447,-6.1785961309033475
0.448,-6.079302976946057
0.449,-5.979049830575192
0.45,-5.877852522924734
0.451,-5.775727034222678
0.452,-5.672689491267565
0.453,-5.568756164881879
0.454,-5.463943467342689
0.455,-5.358267949789964
0.456,-5.251746299612954
0.457,-5.144395337815068
0.458,-5.03623201635761
0.459,-4.927273415482917
0.46,-4.817536741017153
0.461,-4.707039321653325
0.462,-4.595798606214877
0.463,-4.48383216090032
0.464,-4.371157666509325
0.465,-4.257792915650722
0.466,-4.143755809932844
0.467,-4.029064357136629
0.468,-3.913736668372025
0.46900000000000003,-3.7977909552180114
0.47000000000000003,-3.6812455268467787
0.47100000000000003,-3.5641187871325046
0.47200000000000003,-3.4464292317451672
0.47300000000000003,-3.3281954452298623
0.47400000000000003,-3.2094360980720897
0.47500000000000003,-3.0901699437494767
0.47600000000000003,-2.9704158157703504
0.47700000000000004,-2.8501926246997615
0.47800000000000004,-2.7295193551732515
0.47900000000000004,-2.6084150628989677
0.48,-2.4868988716485534
0.481,-2.3649899702372514
0.482,-2.2427076094938156
0.483,-2.120071099220549
0.484,-1.9970998051440718
0.485,-1.873813145857247
0.486,-1.7502305897527601
0.487,-1.6263716519488434
0.488,-1.5022558912075767
0.489,-1.3779029068463857
0.49,-1.2533323356430466
0.491,-1.12856384873482
0.492,-1.0036171485121508
0.493,-0.8785119655074327
0.494,-0.7532680552793272
0.495,-0.6279051952931326
0.496,-0.5024431817977022
0.497,-0.376901826699351
0.498,-0.25130095443337935
0.499,-0.12566039883352959
0.5,-2.4492935982947065e-15
0.501,0.1256603988335247
0.502,0.25130095443337447
0.503,0.37690182669934613
0.504,0.5024431817976973
0.505,0.6279051952931278
0.506,0.7532680552793223
0.507,0.8785119655074279
0.508,1.0036171485121461
0.509,1.128563848734815
0.51,1.2533323356430417
0.511,1.377902906846381
0.512,1.502255891207572
0.513,1.6263716519488383
0.514,1.750230589752755
0.515,1.873813145857242
0.516,1.997099805144067
0.517,2.1200710992205445
0.518,2.2427076094938108
0.519,2.3649899702372466
0.52,2.486898871648549
0.521,2.6084150628989713
0.522,2.7295193551732555
0.523,2.8501926246997655
0.524,2.970415815770346
0.525,3.090169943749472
0.526,3.2094360980720937
0.527,3.3281954452298663
0.528,3.4464292317451712
0.529,3.5641187871325086
0.53,3.681245526846782
0.531,3.7977909552180145
0.532,3.913736668372029
0.533,4.029064357136624
0.534,4.1437558099328395
0.535,4.257792915650725
0.536,4.37115766650933
0.537,4.483832160900324
0.538,4.59579860621488
0.539,4.707039321653329
0.54,4.817536741017157
0.541,4.9272734154829205
0.542,5.036232016357607
0.543,5.144395337815063
0.544,5.251746299612957
0.545,5.358267949789966
0.546,5.463943467342692
0.547,5.568756164881883
0.548,5.672689491267569
0.549,5.77572703422268
0.55,5.877852522924735
0.551,5.979049830575195
0.552,6.079302976946054
0.553,6.178596130903344
0.554,6.276913612907006
0.555,6.3742398974869
0.556,6.470559615694445
0.557,6.565857557529569
0.558,6.66011867434252
0.559,6.753328081210249
0.56,6.845471059286893
0.561,6.936533058128049
0.562,7.026499697988493
0.5630000000000001,7.115356772092856
0.5640000000000001,7.203090248879072
0.5650000000000001,7.289686274214119
0.5660000000000001,7.375131173581742
0.5670000000000001,7.459411454241826
0.5680000000000001,7.542513807361043
0.5690000000000001,7.624425110114484
0.5700000000000001,7.705132427757892
0.5710000000000001,7.784623015670236
0.5720000000000001,7.86288432136619
0.5730000000000001,7.939903986478356
0.5740000000000001,8.015669848708768
0.5750000000000001,8.090169943749478
0.5760000000000001,8.163392507171844
0.577,8.235325976284269
0.578,8.305958991958121
0.579,8.375280400421413
0.58,8.443279255020148
0.581,8.509944817946916
0.582,8.575266561936521
0.583,8.63923417192835
0.584,8.701837546695252
0.585,8.763066800438631
0.586,8.822912264349528
0.587,8.881364488135441
0.588,8.938414241512634
0.589,8.994052515663707
0.59,9.048270524660193
0.591,9.101059706849956
0.592,9.152411726209174
0.593,9.2023184736587
0.594,9.250772068344578
0.595,9.29776485888251
0.596,9.343289424566118
0.597,9.387338576538738
0.598,9.429905358928643
0.599,9.470983049947442
0.6,9.510565162951535
0.601,9.548645447466429
0.602,9.585217890173755
0.603,9.620276715860856
0.604,9.653816388332736
0.605,9.685831611286309
0.606,9.716317329146737
0.607,9.74526872786577
0.608,9.772681235681933
0.609,9.798550523842469
0.61,9.822872507286887
0.611,9.845643345292054
0.612,9.86685944207868
0.613,9.88651744737914
0.614,9.904614256966513
0.615,9.921147013144777
0.616,9.936113105200084
0.617,9.949510169813001
0.618,9.961336091431725
0.619,9.97158900260614
0.62,9.980267284282716
0.621,9.987369566060174
0.622,9.992894726405892
0.623,9.996841892833
0.624,9.99921044203816
0.625,10.0
0.626,9.99921044203816
0.627,9.996841892833
0.628,9.992894726405892
0.629,9.987369566060174
0.63,9.980267284282716
0.631,9.97158900260614
0.632,9.961336091431725
0.633,9.949510169813001
0.634,9.936113105200084
0.635,9.921147013144779
0.636,9.904614256966513
0.637,9.886517447379141
0.638,9.866859442078681
0.639,9.845643345292054
0.64,9.822872507286887
0.641,9.79855052384247
0.642,9.772681235681933
0.643,9.745268727865772
0.644,9.716317329146742
0.645,9.68583161128631
0.646,9.653816388332741
0.647,9.620276715860857
0.648,9.58521789017376
0.649,9.548645447466429
0.65,9.510565162951536
0.651,9.47098304994744
0.652,9.429905358928645
0.653,9.387338576538744
0.654,9.34328942456612
0.655,9.297764858882516
0.656,9.25077206834458
0.657,9.202318473658705
0.658,9.152411726209174
0.659,9.101059706849957
0.66,9.048270524660193
0.661,8.99405251566371
0.662,8.938414241512634
0.663,8.881364488135445
0.664,8.822912264349537
0.665,8.763066800438633
0.666,8.701837546695257
0.667,8.63923417192835
0.668,8.575266561936523
0.669,8.509944817946915
0.67,8.443279255020151
0.671,8.375280400421412
0.672,8.305958991958125
0.673,8.235325976284276
0.674,8.163392507171837
0.675,8.090169943749476
0.676,8.015669848708761
0.677,7.939903986478354
0.678,7.862884321366184
0.679,7.784623015670233
0.68,7.705132427757886
0.681,7.624425110114476
0.682,7.542513807361041
0.683,7.459411454241818
0.684,7.375131173581741
0.685,7.28968627421411
0.686,7.20309024887907
0.687,7.115356772092847
0.6880000000000001,7.026499697988491
0.6890000000000001,6.936533058128042
0.6900000000000001,6.845471059286884
0.6910000000000001,6.753328081210247
0.6920000000000001,6.660118674342512
0.6930000000000001,6.565857557529567
0.6940000000000001,6.4705596156944365
0.6950000000000001,6.3742398974868975
0.6960000000000001,6.276913612906997
0.6970000000000001,6.178596130903342
0.6980000000000001,6.079302976946044
0.6990000000000001,5.979049830575185
0.7000000000000001,5.877852522924734
0.7010000000000001,5.775727034222671
0.7020000000000001,5.672689491267566
0.7030000000000001,5.568756164881873
0.704,5.4639434673427045
0.705,5.358267949789973
0.706,5.25174629961297
0.707,5.144395337815069
0.708,5.036232016357619
0.709,4.927273415482918
0.71,4.817536741017162
0.711,4.707039321653326
0.712,4.595798606214886
0.713,4.483832160900337
0.714,4.371157666509335
0.715,4.2577929156507395
0.716,4.143755809932845
0.717,4.029064357136638
0.718,3.913736668372026
0.719,3.7977909552180202
0.72,3.6812455268467796
0.721,3.5641187871325144
0.722,3.446429231745168
0.723,3.3281954452298717
0.724,3.2094360980721075
0.725,3.090169943749478
0.726,2.9704158157703597
0.727,2.850192624699763
0.728,2.7295193551732613
0.729,2.6084150628989686
0.73,2.4868988716485547
0.731,2.364989970237244
0.732,2.2427076094938165
0.733,2.120071099220559
0.734,1.9970998051440731
0.735,1.873813145857257
0.736,1.7502305897527612
0.737,1.6263716519488445
0.738,1.5022558912075692
0.739,1.377902906846387
0.74,1.253332335643039
0.741,1.1285638487348213
0.742,1.003617148512161
0.743,0.878511965507434
0.744,0.7532680552793372
0.745,0.6279051952931338
0.746,0.5024431817977035
0.747,0.37690182669934336
0.748,0.2513009544333806
0.749,0.12566039883352192
0.75,3.673940397442059e-15
0.751,-0.1256603988335146
0.752,-0.25130095443337325
0.753,-0.37690182669933603
0.754,-0.5024431817976961
0.755,-0.6279051952931265
0.756,-0.7532680552793298
0.757,-0.8785119655074267
0.758,-1.0036171485121537
0.759,-1.128563848734814
0.76,-1.2533323356430317
0.761,-1.3779029068463797
0.762,-1.502255891207562
0.763,-1.6263716519488371
0.764,-1.750230589752754
0.765,-1.8738131458572496
0.766,-1.9970998051440658
0.767,-2.120071099220552
0.768,-2.2427076094938094
0.769,-2.3649899702372372
0.77,-2.4868988716485476
0.771,-2.6084150628989615
0.772,-2.729519355173254
0.773,-2.8501926246997558
0.774,-2.970415815770353
0.775,-3.0901699437494705
0.776,-3.209436098072101
0.777,-3.328195445229865
0.778,-3.446429231745162
0.779,-3.5641187871325073
0.78,-3.6812455268467725
0.781,-3.797790955218013
0.782,-3.913736668372019
0.783,-4.0290643571366305
0.784,-4.143755809932839
0.785,-4.257792915650732
0.786,-4.371157666509328
0.787,-4.483832160900331
0.788,-4.5957986062148795
0.789,-4.70703932165332
0.79,-4.817536741017156
0.791,-4.927273415482912
0.792,-5.036232016357612
0.793,-5.144395337815062
0.794,-5.251746299612964
0.795,-5.3582679497899655
0.796,-5.463943467342699
0.797,-5.568756164881882
0.798,-5.67268949126756
0.799,-5.77572703422268
0.8,-5.877852522924728
0.801,-5.979049830575194
0.802,-6.079302976946053
0.803,-6.17859613090335
0.804,-6.276913612907005
0.805,-6.3742398974869054
0.806,-6.4705596156944445
0.807,-6.565857557529561
0.808,-6.6601186743425185
0.809,-6.753328081210242
0.81,-6.845471059286892
0.811,-6.936533058128049
0.812,-7.026499697988498
0.8130000000000001,-7.115356772092855
0.8140000000000001,-7.203090248879076
0.8150000000000001,-7.289686274214118
0.8160000000000001,-7.375131173581736
0.8170000000000001,-7.459411454241826
0.8180000000000001,-7.542513807361036
0.8190000000000001,-7.624425110114483
0.8200000000000001,-7.705132427757891
0.8210000000000001,-7.78462301567024
0.8220000000000001,-7.86288432136619
0.8230000000000001,-7.9399039864783605
0.8240000000000001,-8.015669848708768
0.8250000000000001,-8.090169943749473
0.8260000000000001,-8.163392507171842
0.8270000000000001,-8.235325976284273
0.8280000000000001,-8.305958991958132
0.8290000000000001,-8.375280400421417
0.8300000000000001,-8.443279255020157
0.8310000000000001,-8.50994481794692
0.8320000000000001,-8.575266561936528
0.833,-8.639234171928345
0.834,-8.701837546695256
0.835,-8.76306680043863
0.836,-8.822912264349531
0.837,-8.881364488135441
0.838,-8.93841424151263
0.839,-8.994052515663707
0.84,-9.04827052466019
0.841,-9.101059706849954
0.842,-9.15241172620917
0.843,-9.202318473658703
0.844,-9.250772068344576
0.845,-9.297764858882513
0.846,-9.343289424566116
0.847,-9.387338576538742
0.848,-9.429905358928643
0.849,-9.470983049947439
0.85,-9.510565162951535
0.851,-9.548645447466427
0.852,-9.585217890173759
0.853,-9.620276715860856
0.854,-9.65381638833274
0.855,-9.685831611286309
0.856,-9.71631732914674
0.857,-9.74526872786577
0.858,-9.772681235681931
0.859,-9.798550523842467
0.86,-9.822872507286885
0.861,-9.845643345292054
0.862,-9.86685944207868
0.863,-9.886517447379141
0.864,-9.90461425696651
0.865,-9.921147013144779
0.866,-9.936113105200084
0.867,-9.949510169813001
0.868,-9.961336091431724
0.869,-9.971589002606137
0.87,-9.980267284282716
0.871,-9.987369566060174
0.872,-9.992894726405892
0.873,-9.996841892833
0.874,-9.99921044203816
0.875,-10.0
0.876,-9.99921044203816
0.877,-9.996841892833
0.878,-9.992894726405893
0.879,-9.987369566060174
0.88,-9.980267284282716
0.881,-9.97158900260614
0.882,-9.961336091431725
0.883,-9.949510169813001
0.884,-9.936113105200084
0.885,-9.921147013144779
0.886,-9.904614256966513
0.887,-9.886517447379141
0.888,-9.866859442078681
0.889,-9.845643345292055
0.89,-9.822872507286887
0.891,-9.79855052384247
0.892,-9.772681235681933
0.893,-9.745268727865772
0.894,-9.716317329146742
0.895,-9.685831611286313
0.896,-9.653816388332741
0.897,-9.620276715860857
0.898,-9.58521789017376
0.899,-9.548645447466429
0.9,-9.510565162951538
0.901,-9.470983049947442
0.902,-9.429905358928645
0.903,-9.387338576538744
0.904,-9.34328942456612
0.905,-9.297764858882516
0.906,-9.25077206834458
0.907,-9.202318473658707
0.908,-9.152411726209174
0.909,-9.10105970684996
0.91,-9.048270524660193
0.911,-8.99405251566371
0.912,-8.938414241512634
0.913,-8.881364488135445
0.914,-8.822912264349537
0.915,-8.763066800438635
0.916,-8.701837546695259
0.917,-8.63923417192835
0.918,-8.575266561936525
0.919,-8.509944817946915
0.92,-8.443279255020151
0.921,-8.375280400421412
0.922,-8.305958991958125
0.923,-8.235325976284278
0.924,-8.163392507171837
0.925,-8.090169943749476
0.926,-8.015669848708763
0.927,-7.939903986478355
0.928,-7.8628843213661845
0.929,-7.784623015670235
0.93,-7.705132427757886
0.931,-7.624425110114478
0.932,-7.542513807361042
0.933,-7.459411454241819
0.934,-7.3751311735817415
0.935,-7.289686274214111
0.936,-7.203090248879071
0.937,-7.115356772092848
0.9380000000000001,-7.026499697988492
0.9390000000000001,-6.936533058128043
0.9400000000000001,-6.845471059286885
0.9410000000000001,-6.753328081210248
0.9420000000000001,-6.660118674342512
0.9430000000000001,-6.565857557529567
0.9440000000000001,-6.470559615694437
0.9450000000000001,-6.3742398974868975
0.9460000000000001,-6.2769136129069985
0.9470000000000001,-6.178596130903342
0.9480000000000001,-6.079302976946045
0.9490000000000001,-5.979049830575186
0.9500000000000001,-5.8778525229247345
0.9510000000000001,-5.775727034222672
0.9520000000000001,-5.672689491267567
0.9530000000000001,-5.568756164881874
0.9540000000000001,-5.463943467342691
0.9550000000000001,-5.3582679497899575
0.9560000000000001,-5.251746299612956
0.9570000000000001,-5.144395337815054
0.9580000000000001,-5.036232016357605
0.9590000000000001,-4.927273415482919
0.96,-4.817536741017163
0.961,-4.707039321653327
0.962,-4.595798606214887
0.963,-4.483832160900338
0.964,-4.371157666509336
0.965,-4.25779291565074
0.966,-4.143755809932847
0.967,-4.0290643571366385
0.968,-3.913736668372027
0.969,-3.797790955218021
0.97,-3.681245526846781
0.971,-3.5641187871325153
0.972,-3.4464292317451695
0.973,-3.328195445229873
0.974,-3.209436098072109
0.975,-3.090169943749479
0.976,-2.9704158157703615
0.977,-2.8501926246997638
0.978,-2.729519355173262
0.979,-2.60841506289897
0.98,-2.486898871648556
0.981,-2.364989970237245
0.982,-2.242707609493818
0.983,-2.12007109922056
0.984,-1.997099805144074
0.985,-1.873813145857258
0.986,-1.7502305897527624
0.987,-1.6263716519488458
0.988,-1.5022558912075703
0.989,-1.3779029068463884
0.99,-1.2533323356430401
0.991,-1.1285638487348224
0.992,-1.0036171485121623
0.993,-0.8785119655074352
0.994,-0.7532680552793385
0.995,-0.6279051952931352
0.996,-0.5024431817977048
0.997,-0.3769018266993446
0.998,-0.2513009544333818
0.999,-0.12566039883352315
